,Unnamed: 0,time,machine_id,cpus,memory,cluster
2088,2088,0,71843107549,0.708984375,0.6669921875,6.0
2089,2089,0,71847819398,0.708984375,0.6669921875,6.0
2090,2090,0,85497379386,0.708984375,0.33349609375,5.0
2091,2091,0,23865976675,0.708984375,0.33349609375,5.0
2092,2092,0,334694608511,0.708984375,0.33349609375,5.0
2093,2093,0,348401106142,0.708984375,0.33349609375,5.0
2094,2094,0,23744685443,0.708984375,0.33349609375,5.0
2095,2095,0,23741779001,0.708984375,0.33349609375,5.0
2096,2096,0,23744464590,0.708984375,0.33349609375,5.0
2097,2097,0,23744429892,0.708984375,0.33349609375,5.0
2098,2098,0,23744545657,0.708984375,0.33349609375,5.0
2099,2099,0,23744430209,0.708984375,0.33349609375,5.0
2100,2100,0,23741797367,0.708984375,0.33349609375,5.0
2101,2101,0,23744838702,0.708984375,0.33349609375,5.0
2102,2102,0,23744454675,0.708984375,0.33349609375,5.0
2103,2103,0,289080424798,0.708984375,0.33349609375,5.0
2104,2104,0,330553235806,0.708984375,0.33349609375,5.0
2105,2105,0,23744673031,0.708984375,0.33349609375,5.0
2106,2106,0,23856352853,0.708984375,0.33349609375,5.0
2107,2107,0,23744711292,0.708984375,0.33349609375,5.0
2108,2108,0,23744506275,0.708984375,0.33349609375,5.0
2109,2109,0,33686675353,0.708984375,0.33349609375,5.0
2110,2110,0,33686787379,0.708984375,0.33349609375,5.0
2111,2111,0,33686738758,0.708984375,0.33349609375,5.0
2112,2112,0,33687504651,0.708984375,0.33349609375,5.0
2113,2113,0,33686738746,0.708984375,0.33349609375,5.0
2114,2114,0,33689656988,0.708984375,0.33349609375,5.0
2115,2115,0,33686755275,0.708984375,0.33349609375,5.0
2116,2116,0,33687501537,0.708984375,0.33349609375,5.0
2117,2117,0,35970652667,0.708984375,0.33349609375,5.0
2118,2118,0,35970943935,0.708984375,0.33349609375,5.0
2119,2119,0,35970943891,0.708984375,0.33349609375,5.0
2120,2120,0,35971007361,0.708984375,0.33349609375,5.0
2121,2121,0,36293180717,0.708984375,0.33349609375,5.0
2122,2122,0,35970004423,0.708984375,0.33349609375,5.0
2123,2123,0,35970798941,0.708984375,0.33349609375,5.0
2124,2124,0,35970612856,0.708984375,0.33349609375,5.0
2125,2125,0,35970848854,0.708984375,0.33349609375,5.0
2126,2126,0,57788007794,0.708984375,0.33349609375,5.0
2127,2127,0,35970474184,0.708984375,0.33349609375,5.0
2128,2128,0,36050802267,0.708984375,0.33349609375,5.0
2129,2129,0,36050269359,0.708984375,0.33349609375,5.0
2130,2130,0,36050256410,0.708984375,0.33349609375,5.0
2131,2131,0,36053696342,0.708984375,0.33349609375,5.0
2132,2132,0,36054603728,0.708984375,0.33349609375,5.0
2133,2133,0,36050253968,0.708984375,0.33349609375,5.0
2134,2134,0,36049994971,0.708984375,0.33349609375,5.0
2135,2135,0,36050153122,0.708984375,0.33349609375,5.0
2136,2136,0,24346623935,0.708984375,0.6669921875,6.0
2137,2137,0,24273051134,0.708984375,0.6669921875,6.0
2138,2138,0,24273024679,0.708984375,0.6669921875,6.0
2139,2139,0,24272669407,0.708984375,0.6669921875,6.0
2140,2140,0,24270695545,0.708984375,0.6669921875,6.0
2141,2141,0,24277720588,0.708984375,0.6669921875,6.0
2142,2142,0,24270682915,0.708984375,0.6669921875,6.0
2143,2143,0,24270899482,0.708984375,0.6669921875,6.0
2144,2144,0,24290057413,0.708984375,0.6669921875,6.0
2145,2145,0,24272890969,0.708984375,0.6669921875,6.0
2146,2146,0,24272669406,0.708984375,0.6669921875,6.0
2147,2147,0,24273051133,0.708984375,0.6669921875,6.0
2148,2148,0,24270683432,0.708984375,0.6669921875,6.0
2149,2149,0,24276259716,0.708984375,0.6669921875,6.0
2150,2150,0,24276451802,0.708984375,0.6669921875,6.0
2151,2151,0,24271014744,0.708984375,0.6669921875,6.0
2152,2152,0,24273081217,0.708984375,0.6669921875,6.0
2153,2153,0,24273387482,0.708984375,0.6669921875,6.0
2154,2154,0,24273115903,0.708984375,0.6669921875,6.0
2155,2155,0,24272650399,0.708984375,0.6669921875,6.0
2156,2156,0,24270512706,0.708984375,0.6669921875,6.0
2157,2157,0,24272876720,0.708984375,0.6669921875,6.0
2158,2158,0,24270682917,0.708984375,0.6669921875,6.0
2159,2159,0,24271001692,0.708984375,0.6669921875,6.0
2160,2160,0,24272650398,0.708984375,0.6669921875,6.0
2161,2161,0,24271000390,0.708984375,0.6669921875,6.0
2162,2162,0,182860483662,0.708984375,0.6669921875,6.0
2163,2163,0,24275409567,0.708984375,0.6669921875,6.0
2164,2164,0,24272897916,0.708984375,0.6669921875,6.0
2165,2165,0,24273051131,0.708984375,0.6669921875,6.0
2166,2166,0,24273020905,0.708984375,0.6669921875,6.0
2167,2167,0,24272911782,0.708984375,0.6669921875,6.0
2168,2168,0,24270513012,0.708984375,0.6669921875,6.0
2169,2169,0,24270993513,0.708984375,0.6669921875,6.0
2170,2170,0,24272672978,0.708984375,0.6669921875,6.0
2171,2171,0,24270984454,0.708984375,0.6669921875,6.0
2172,2172,0,24272636014,0.708984375,0.6669921875,6.0
2173,2173,0,24272712574,0.708984375,0.6669921875,6.0
2174,2174,0,33152439295,0.708984375,0.33349609375,5.0
2175,2175,0,33152456982,0.708984375,0.33349609375,5.0
2176,2176,0,33154764599,0.708984375,0.33349609375,5.0
2177,2177,0,33152025554,0.708984375,0.33349609375,5.0
2178,2178,0,33151752931,0.708984375,0.33349609375,5.0
2179,2179,0,33150718567,0.708984375,0.33349609375,5.0
2180,2180,0,33152457064,0.708984375,0.33349609375,5.0
2181,2181,0,33151519113,0.708984375,0.33349609375,5.0
2182,2182,0,33152633916,0.708984375,0.33349609375,5.0
2183,2183,0,33154052460,0.708984375,0.33349609375,5.0
2184,2184,0,33154507670,0.708984375,0.33349609375,5.0
2185,2185,0,24277423862,0.708984375,0.6669921875,6.0
2186,2186,0,24270689585,0.708984375,0.6669921875,6.0
2187,2187,0,24273454568,0.708984375,0.6669921875,6.0
2188,2188,0,24272540207,0.708984375,0.6669921875,6.0
2189,2189,0,24270650030,0.708984375,0.6669921875,6.0
2190,2190,0,24272948286,0.708984375,0.6669921875,6.0
2191,2191,0,24960356742,0.708984375,0.6669921875,6.0
2192,2192,0,24270455915,0.708984375,0.6669921875,6.0
2193,2193,0,24272876719,0.708984375,0.6669921875,6.0
2194,2194,0,24270631601,0.708984375,0.6669921875,6.0
2195,2195,0,24271001690,0.708984375,0.6669921875,6.0
2196,2196,0,24273107601,0.708984375,0.6669921875,6.0
2197,2197,0,24270942275,0.708984375,0.6669921875,6.0
2198,2198,0,24272672976,0.708984375,0.6669921875,6.0
2199,2199,0,24271002680,0.708984375,0.6669921875,6.0
2200,2200,0,24274983508,0.708984375,0.6669921875,6.0
2201,2201,0,25542690793,0.708984375,0.33349609375,5.0
2202,2202,0,25535109069,0.708984375,0.33349609375,5.0
2203,2203,0,25544355983,0.708984375,0.33349609375,5.0
2204,2204,0,25540833907,0.708984375,0.33349609375,5.0
2205,2205,0,25535794664,0.708984375,0.33349609375,5.0
2206,2206,0,25534883523,0.708984375,0.33349609375,5.0
2207,2207,0,25535047669,0.708984375,0.33349609375,5.0
2208,2208,0,25536199058,0.708984375,0.33349609375,5.0
2209,2209,0,25537607627,0.708984375,0.33349609375,5.0
2210,2210,0,25543141361,0.708984375,0.33349609375,5.0
2211,2211,0,58639233203,0.708984375,0.33349609375,5.0
2212,2212,0,35873236630,0.708984375,0.33349609375,5.0
2213,2213,0,35951874859,0.708984375,0.33349609375,5.0
2214,2214,0,35872193881,0.708984375,0.33349609375,5.0
2215,2215,0,35872531883,0.708984375,0.33349609375,5.0
2216,2216,0,35872391357,0.708984375,0.33349609375,5.0
2217,2217,0,35875809783,0.708984375,0.33349609375,5.0
2218,2218,0,35872238521,0.708984375,0.33349609375,5.0
2219,2219,0,35871700843,0.708984375,0.33349609375,5.0
2220,2220,0,35892803536,0.708984375,0.33349609375,5.0
2221,2221,0,35892386320,0.708984375,0.33349609375,5.0
2222,2222,0,35892271310,0.708984375,0.33349609375,5.0
2223,2223,0,35891841234,0.708984375,0.33349609375,5.0
2224,2224,0,35892349908,0.708984375,0.33349609375,5.0
2225,2225,0,35891936465,0.708984375,0.33349609375,5.0
2226,2226,0,360713981143,0.708984375,0.33349609375,5.0
2227,2227,0,35892334066,0.708984375,0.33349609375,5.0
2228,2228,0,35891934808,0.708984375,0.33349609375,5.0
2229,2229,0,35892175076,0.708984375,0.33349609375,5.0
2230,2230,0,35896701042,0.708984375,0.33349609375,5.0
2231,2231,0,35891793167,0.708984375,0.33349609375,5.0
2232,2232,0,358722935069,0.708984375,0.33349609375,5.0
2233,2233,0,36224101698,0.708984375,0.33349609375,5.0
2234,2234,0,36221387676,0.708984375,0.33349609375,5.0
2235,2235,0,35882109765,0.708984375,0.33349609375,5.0
2236,2236,0,35892608943,0.708984375,0.33349609375,5.0
2237,2237,0,35882005350,0.708984375,0.33349609375,5.0
2238,2238,0,35882165072,0.708984375,0.33349609375,5.0
2239,2239,0,35881487789,0.708984375,0.33349609375,5.0
2240,2240,0,35880290902,0.708984375,0.33349609375,5.0
2241,2241,0,35885895939,0.708984375,0.33349609375,5.0
2242,2242,0,35959254746,0.708984375,0.33349609375,5.0
2243,2243,0,35881266848,0.708984375,0.33349609375,5.0
2244,2244,0,35952013085,0.708984375,0.33349609375,5.0
2245,2245,0,35881579049,0.708984375,0.33349609375,5.0
2246,2246,0,35886680928,0.708984375,0.33349609375,5.0
2247,2247,0,35891531147,0.708984375,0.33349609375,5.0
2248,2248,0,35892087002,0.708984375,0.33349609375,5.0
2249,2249,0,35892189014,0.708984375,0.33349609375,5.0
2250,2250,0,35892175075,0.708984375,0.33349609375,5.0
2251,2251,0,35892348239,0.708984375,0.33349609375,5.0
2252,2252,0,35892421682,0.708984375,0.33349609375,5.0
2253,2253,0,35892934630,0.708984375,0.33349609375,5.0
2254,2254,0,35891924789,0.708984375,0.33349609375,5.0
2255,2255,0,35891612143,0.708984375,0.33349609375,5.0
2256,2256,0,35974353682,0.708984375,0.33349609375,5.0
2257,2257,0,348075825558,0.708984375,0.33349609375,5.0
2258,2258,0,71978836735,0.708984375,0.6669921875,6.0
2259,2259,0,71971093996,0.708984375,0.6669921875,6.0
2260,2260,0,71977610350,0.708984375,0.6669921875,6.0
2261,2261,0,71978530998,0.708984375,0.6669921875,6.0
2262,2262,0,71978023373,0.708984375,0.6669921875,6.0
2263,2263,0,71969738630,0.708984375,0.6669921875,6.0
2264,2264,0,71970852930,0.708984375,0.6669921875,6.0
2265,2265,0,71978550026,0.708984375,0.6669921875,6.0
2266,2266,0,23749191565,0.708984375,0.33349609375,5.0
2267,2267,0,348404692415,0.708984375,0.33349609375,5.0
2268,2268,0,23749056182,0.708984375,0.33349609375,5.0
2269,2269,0,374217185376,0.708984375,0.33349609375,5.0
2270,2270,0,23749169325,0.708984375,0.33349609375,5.0
2271,2271,0,23749270999,0.708984375,0.33349609375,5.0
2272,2272,0,23749275316,0.708984375,0.33349609375,5.0
2273,2273,0,23749049708,0.708984375,0.33349609375,5.0
2274,2274,0,23749053384,0.708984375,0.33349609375,5.0
2275,2275,0,23748874968,0.708984375,0.33349609375,5.0
2276,2276,0,23749205722,0.708984375,0.33349609375,5.0
2277,2277,0,23749187184,0.708984375,0.33349609375,5.0
2278,2278,0,23749271833,0.708984375,0.33349609375,5.0
2279,2279,0,369490015463,0.708984375,0.33349609375,5.0
2280,2280,0,23749125268,0.708984375,0.33349609375,5.0
2281,2281,0,23749184632,0.708984375,0.33349609375,5.0
2282,2282,0,23996093229,0.708984375,0.33349609375,5.0
2283,2283,0,311936409579,0.708984375,0.33349609375,5.0
2284,2284,0,23749063673,0.708984375,0.33349609375,5.0
2285,2285,0,360228733972,0.708984375,0.33349609375,5.0
2286,2286,0,23749096595,0.708984375,0.33349609375,5.0
2287,2287,0,360222284540,0.708984375,0.33349609375,5.0
2288,2288,0,24270982507,0.708984375,0.6669921875,6.0
2289,2289,0,24270900726,0.708984375,0.6669921875,6.0
2290,2290,0,24273290464,0.708984375,0.6669921875,6.0
2291,2291,0,24270513014,0.708984375,0.6669921875,6.0
2292,2292,0,24277578909,0.708984375,0.6669921875,6.0
2293,2293,0,24270650029,0.708984375,0.6669921875,6.0
2294,2294,0,24273081216,0.708984375,0.6669921875,6.0
2295,2295,0,24273580829,0.708984375,0.6669921875,6.0
2296,2296,0,24274441062,0.708984375,0.6669921875,6.0
2297,2297,0,24273290461,0.708984375,0.6669921875,6.0
2298,2298,0,24273080678,0.708984375,0.6669921875,6.0
2299,2299,0,24273991390,0.708984375,0.6669921875,6.0
2300,2300,0,24272856163,0.708984375,0.6669921875,6.0
2301,2301,0,24272825463,0.708984375,0.6669921875,6.0
2302,2302,0,24272855520,0.708984375,0.6669921875,6.0
2303,2303,0,24270513013,0.708984375,0.6669921875,6.0
2304,2304,0,24271001691,0.708984375,0.6669921875,6.0
2305,2305,0,24346909387,0.708984375,0.6669921875,6.0
2306,2306,0,24272837455,0.708984375,0.6669921875,6.0
2307,2307,0,24272435931,0.708984375,0.6669921875,6.0
2308,2308,0,344437928172,0.708984375,0.33349609375,5.0
2309,2309,0,373875077647,0.708984375,0.33349609375,5.0
2310,2310,0,23746917134,0.708984375,0.33349609375,5.0
2311,2311,0,297123864547,0.708984375,0.33349609375,5.0
2312,2312,0,360371805377,0.708984375,0.33349609375,5.0
2313,2313,0,23744711289,0.708984375,0.33349609375,5.0
2314,2314,0,296331749867,0.708984375,0.33349609375,5.0
2315,2315,0,360202170868,0.708984375,0.33349609375,5.0
2316,2316,0,360096995631,0.708984375,0.33349609375,5.0
2317,2317,0,374228892661,0.708984375,0.33349609375,5.0
2318,2318,0,320014305089,0.708984375,0.33349609375,5.0
2319,2319,0,23744600407,0.708984375,0.33349609375,5.0
2320,2320,0,23744498620,0.708984375,0.33349609375,5.0
2321,2321,0,23744525847,0.708984375,0.33349609375,5.0
2322,2322,0,23749178782,0.708984375,0.33349609375,5.0
2323,2323,0,23749178781,0.708984375,0.33349609375,5.0
2324,2324,0,23749081529,0.708984375,0.33349609375,5.0
2325,2325,0,23748861750,0.708984375,0.33349609375,5.0
2326,2326,0,23754213804,0.708984375,0.33349609375,5.0
2327,2327,0,23749049709,0.708984375,0.33349609375,5.0
2328,2328,0,23749194069,0.708984375,0.33349609375,5.0
2329,2329,0,23749271832,0.708984375,0.33349609375,5.0
2330,2330,0,23749171508,0.708984375,0.33349609375,5.0
2331,2331,0,23749187183,0.708984375,0.33349609375,5.0
2332,2332,0,25012134990,0.708984375,0.33349609375,5.0
2333,2333,0,23749267335,0.708984375,0.33349609375,5.0
2334,2334,0,301513404387,0.708984375,0.33349609375,5.0
2335,2335,0,23749111791,0.708984375,0.33349609375,5.0
2336,2336,0,348375814382,0.708984375,0.33349609375,5.0
2337,2337,0,23749050987,0.708984375,0.33349609375,5.0
2338,2338,0,359824491529,0.708984375,0.33349609375,5.0
2339,2339,0,23748874966,0.708984375,0.33349609375,5.0
2340,2340,0,23749075264,0.708984375,0.33349609375,5.0
2341,2341,0,374225132147,0.708984375,0.33349609375,5.0
2342,2342,0,265839046502,0.708984375,0.33349609375,5.0
2343,2343,0,23748990288,0.708984375,0.33349609375,5.0
2344,2344,0,23866101000,0.708984375,0.33349609375,5.0
2345,2345,0,373226324172,0.708984375,0.33349609375,5.0
2346,2346,0,348404947106,0.708984375,0.33349609375,5.0
2347,2347,0,23749111795,0.708984375,0.33349609375,5.0
2348,2348,0,345336494973,0.708984375,0.33349609375,5.0
2349,2349,0,350016160980,0.708984375,0.33349609375,5.0
2350,2350,0,335428790955,0.708984375,0.33349609375,5.0
2351,2351,0,23749067748,0.708984375,0.33349609375,5.0
2352,2352,0,374313984272,0.708984375,0.33349609375,5.0
2353,2353,0,214654686214,0.708984375,0.33349609375,5.0
2354,2354,0,23749195358,0.708984375,0.33349609375,5.0
2355,2355,0,23748865554,0.708984375,0.33349609375,5.0
2356,2356,0,23749096593,0.708984375,0.33349609375,5.0
2357,2357,0,296331722713,0.708984375,0.33349609375,5.0
2358,2358,0,23749080419,0.708984375,0.33349609375,5.0
2359,2359,0,23749262373,0.708984375,0.33349609375,5.0
2360,2360,0,327750989443,0.708984375,0.33349609375,5.0
2361,2361,0,363903213105,0.708984375,0.33349609375,5.0
2362,2362,0,280105335286,0.708984375,0.33349609375,5.0
2363,2363,0,23859189340,0.708984375,0.33349609375,5.0
2364,2364,0,23859530118,0.708984375,0.33349609375,5.0
2365,2365,0,23859856990,0.708984375,0.33349609375,5.0
2366,2366,0,23860259230,0.708984375,0.33349609375,5.0
2367,2367,0,23859289280,0.708984375,0.33349609375,5.0
2368,2368,0,23859169894,0.708984375,0.33349609375,5.0
2369,2369,0,348407234491,0.708984375,0.33349609375,5.0
2370,2370,0,23859548954,0.708984375,0.33349609375,5.0
2371,2371,0,23859189345,0.708984375,0.33349609375,5.0
2372,2372,0,338768459640,0.708984375,0.33349609375,5.0
2373,2373,0,256446524505,0.708984375,0.33349609375,5.0
2374,2374,0,23962086998,0.708984375,0.33349609375,5.0
2375,2375,0,23859461315,0.708984375,0.33349609375,5.0
2376,2376,0,358563695050,0.708984375,0.33349609375,5.0
2377,2377,0,23859282251,0.708984375,0.33349609375,5.0
2378,2378,0,23859188839,0.708984375,0.33349609375,5.0
2379,2379,0,23859461313,0.708984375,0.33349609375,5.0
2380,2380,0,35872405191,0.708984375,0.33349609375,5.0
2381,2381,0,35872109394,0.708984375,0.33349609375,5.0
2382,2382,0,35872419282,0.708984375,0.33349609375,5.0
2383,2383,0,35872233863,0.708984375,0.33349609375,5.0
2384,2384,0,35872714447,0.708984375,0.33349609375,5.0
2385,2385,0,35872396880,0.708984375,0.33349609375,5.0
2386,2386,0,72027208693,0.708984375,0.33349609375,5.0
2387,2387,0,174582681761,0.708984375,0.33349609375,5.0
2388,2388,0,72042052874,0.708984375,0.33349609375,5.0
2389,2389,0,72041404765,0.708984375,0.33349609375,5.0
2390,2390,0,289037840507,0.708984375,0.33349609375,5.0
2391,2391,0,72042616999,0.708984375,0.33349609375,5.0
2392,2392,0,72042583009,0.708984375,0.33349609375,5.0
2393,2393,0,72031062561,0.708984375,0.33349609375,5.0
2394,2394,0,72042053139,0.708984375,0.33349609375,5.0
2395,2395,0,35970856688,0.708984375,0.33349609375,5.0
2396,2396,0,35970794838,0.708984375,0.33349609375,5.0
2397,2397,0,35970585806,0.708984375,0.33349609375,5.0
2398,2398,0,35970971191,0.708984375,0.33349609375,5.0
2399,2399,0,71977594779,0.708984375,0.6669921875,6.0
2400,2400,0,71983323799,0.708984375,0.6669921875,6.0
2401,2401,0,71982870029,0.708984375,0.6669921875,6.0
2402,2402,0,71979473691,0.708984375,0.6669921875,6.0
2403,2403,0,72027788503,0.708984375,0.6669921875,6.0
2404,2404,0,71970894748,0.708984375,0.6669921875,6.0
2405,2405,0,71982846043,0.708984375,0.6669921875,6.0
2406,2406,0,71969689680,0.708984375,0.6669921875,6.0
2407,2407,0,35897293152,0.708984375,0.33349609375,5.0
2408,2408,0,35892022621,0.708984375,0.33349609375,5.0
2409,2409,0,35892263513,0.708984375,0.33349609375,5.0
2410,2410,0,35892195730,0.708984375,0.33349609375,5.0
2411,2411,0,358231192935,0.708984375,0.33349609375,5.0
2412,2412,0,35891728599,0.708984375,0.33349609375,5.0
2413,2413,0,35891820322,0.708984375,0.33349609375,5.0
2414,2414,0,35891924691,0.708984375,0.33349609375,5.0
2415,2415,0,35896677975,0.708984375,0.33349609375,5.0
2416,2416,0,35892170359,0.708984375,0.33349609375,5.0
2417,2417,0,35891733232,0.708984375,0.33349609375,5.0
2418,2418,0,35891654032,0.708984375,0.33349609375,5.0
2419,2419,0,35871577042,0.708984375,0.33349609375,5.0
2420,2420,0,35875553529,0.708984375,0.33349609375,5.0
2421,2421,0,35872577569,0.708984375,0.33349609375,5.0
2422,2422,0,35872199692,0.708984375,0.33349609375,5.0
2423,2423,0,35872801579,0.708984375,0.33349609375,5.0
2424,2424,0,35892669452,0.708984375,0.33349609375,5.0
2425,2425,0,346015909090,0.708984375,0.33349609375,5.0
2426,2426,0,35970670858,0.708984375,0.33349609375,5.0
2427,2427,0,35971032173,0.708984375,0.33349609375,5.0
2428,2428,0,35882267634,0.708984375,0.33349609375,5.0
2429,2429,0,265696101523,0.708984375,0.33349609375,5.0
2430,2430,0,35882268026,0.708984375,0.33349609375,5.0
2431,2431,0,36036369618,0.708984375,0.33349609375,5.0
2432,2432,0,35882102287,0.708984375,0.33349609375,5.0
2433,2433,0,35882188436,0.708984375,0.33349609375,5.0
2434,2434,0,35881581569,0.708984375,0.33349609375,5.0
2435,2435,0,24173348413,0.708984375,0.33349609375,5.0
2436,2436,0,260337894997,0.708984375,0.33349609375,5.0
2437,2437,0,24173347204,0.708984375,0.33349609375,5.0
2438,2438,0,373545624621,0.708984375,0.33349609375,5.0
2439,2439,0,297129235819,0.708984375,0.33349609375,5.0
2440,2440,0,23744287530,0.708984375,0.33349609375,5.0
2441,2441,0,23744680298,0.708984375,0.33349609375,5.0
2442,2442,0,259062244030,0.708984375,0.33349609375,5.0
2443,2443,0,23744499478,0.708984375,0.33349609375,5.0
2444,2444,0,23744545654,0.708984375,0.33349609375,5.0
2445,2445,0,23744554036,0.708984375,0.33349609375,5.0
2446,2446,0,23744670419,0.708984375,0.33349609375,5.0
2447,2447,0,23744674485,0.708984375,0.33349609375,5.0
2448,2448,0,23744624135,0.708984375,0.33349609375,5.0
2449,2449,0,25896435960,0.708984375,0.33349609375,5.0
2450,2450,0,23744506277,0.708984375,0.33349609375,5.0
2451,2451,0,330351119388,0.708984375,0.33349609375,5.0
2452,2452,0,332800781106,0.708984375,0.33349609375,5.0
2453,2453,0,23744627222,0.708984375,0.33349609375,5.0
2454,2454,0,23744514637,0.708984375,0.33349609375,5.0
2455,2455,0,23744499477,0.708984375,0.33349609375,5.0
2456,2456,0,23744680297,0.708984375,0.33349609375,5.0
2457,2457,0,23993261470,0.708984375,0.33349609375,5.0
2458,2458,0,36050364005,0.708984375,0.33349609375,5.0
2459,2459,0,36053854657,0.708984375,0.33349609375,5.0
2460,2460,0,36050382231,0.708984375,0.33349609375,5.0
2461,2461,0,36050165975,0.708984375,0.33349609375,5.0
2462,2462,0,36050802266,0.708984375,0.33349609375,5.0
2463,2463,0,36050349470,0.708984375,0.33349609375,5.0
2464,2464,0,36050286162,0.708984375,0.33349609375,5.0
2465,2465,0,36050121157,0.708984375,0.33349609375,5.0
2466,2466,0,36051394048,0.708984375,0.33349609375,5.0
2467,2467,0,36050812316,0.708984375,0.33349609375,5.0
2468,2468,0,72041938641,0.708984375,0.33349609375,5.0
2469,2469,0,72147847107,0.708984375,0.33349609375,5.0
2470,2470,0,72029388088,0.708984375,0.33349609375,5.0
2471,2471,0,72046232663,0.708984375,0.33349609375,5.0
2472,2472,0,72026907017,0.708984375,0.33349609375,5.0
2473,2473,0,72049352436,0.708984375,0.33349609375,5.0
2474,2474,0,72030276725,0.708984375,0.33349609375,5.0
2475,2475,0,72042235023,0.708984375,0.33349609375,5.0
2476,2476,0,72046953942,0.708984375,0.33349609375,5.0
2477,2477,0,72028977264,0.708984375,0.33349609375,5.0
2478,2478,0,71878103755,0.708984375,0.33349609375,5.0
2479,2479,0,71881556141,0.708984375,0.33349609375,5.0
2480,2480,0,72051617644,0.708984375,0.33349609375,5.0
2481,2481,0,71878561169,0.708984375,0.33349609375,5.0
2482,2482,0,71877509683,0.708984375,0.33349609375,5.0
2483,2483,0,72052542818,0.708984375,0.33349609375,5.0
2484,2484,0,71842863264,0.708984375,0.6669921875,6.0
2485,2485,0,71848252765,0.708984375,0.6669921875,6.0
2486,2486,0,71845043068,0.708984375,0.6669921875,6.0
2487,2487,0,71837048836,0.708984375,0.6669921875,6.0
2488,2488,0,71847011294,0.708984375,0.6669921875,6.0
2489,2489,0,71842977639,0.708984375,0.6669921875,6.0
2490,2490,0,71964802968,0.708984375,0.6669921875,6.0
2491,2491,0,71842977648,0.708984375,0.6669921875,6.0
2492,2492,0,71842374165,0.708984375,0.6669921875,6.0
2493,2493,0,71842977352,0.708984375,0.6669921875,6.0
2494,2494,0,71844458403,0.708984375,0.6669921875,6.0
2495,2495,0,273066729550,0.708984375,0.33349609375,5.0
2496,2496,0,23859179322,0.708984375,0.33349609375,5.0
2497,2497,0,23916898539,0.708984375,0.33349609375,5.0
2498,2498,0,23859287770,0.708984375,0.33349609375,5.0
2499,2499,0,348449230226,0.708984375,0.33349609375,5.0
2500,2500,0,330394165587,0.708984375,0.33349609375,5.0
2501,2501,0,23859520850,0.708984375,0.33349609375,5.0
2502,2502,0,23859832807,0.708984375,0.33349609375,5.0
2503,2503,0,23859643108,0.708984375,0.33349609375,5.0
2504,2504,0,23859547980,0.708984375,0.33349609375,5.0
2505,2505,0,23859288688,0.708984375,0.33349609375,5.0
2506,2506,0,23860253894,0.708984375,0.33349609375,5.0
2507,2507,0,23859189348,0.708984375,0.33349609375,5.0
2508,2508,0,23859832806,0.708984375,0.33349609375,5.0
2509,2509,0,23865628567,0.708984375,0.33349609375,5.0
2510,2510,0,23859548955,0.708984375,0.33349609375,5.0
2511,2511,0,23859281027,0.708984375,0.33349609375,5.0
2512,2512,0,72041642953,0.708984375,0.33349609375,5.0
2513,2513,0,72029892038,0.708984375,0.33349609375,5.0
2514,2514,0,71878595106,0.708984375,0.33349609375,5.0
2515,2515,0,72042981124,0.708984375,0.33349609375,5.0
2516,2516,0,72035438938,0.708984375,0.33349609375,5.0
2517,2517,0,72049776196,0.708984375,0.33349609375,5.0
2518,2518,0,72050150155,0.708984375,0.33349609375,5.0
2519,2519,0,72049740912,0.708984375,0.33349609375,5.0
2520,2520,0,72030279519,0.708984375,0.33349609375,5.0
2521,2521,0,23741874289,0.708984375,0.33349609375,5.0
2522,2522,0,23744670415,0.708984375,0.33349609375,5.0
2523,2523,0,25537786591,0.708984375,0.33349609375,5.0
2524,2524,0,289092443547,0.708984375,0.33349609375,5.0
2525,2525,0,23744673025,0.708984375,0.33349609375,5.0
2526,2526,0,23744662497,0.708984375,0.33349609375,5.0
2527,2527,0,23770707138,0.708984375,0.33349609375,5.0
2528,2528,0,23744499476,0.708984375,0.33349609375,5.0
2529,2529,0,23744711858,0.708984375,0.33349609375,5.0
2530,2530,0,350256991656,0.708984375,0.33349609375,5.0
2531,2531,0,23744514635,0.708984375,0.33349609375,5.0
2532,2532,0,198195268468,0.708984375,0.33349609375,5.0
2533,2533,0,348038088832,0.708984375,0.33349609375,5.0
2534,2534,0,343649424611,0.708984375,0.33349609375,5.0
2535,2535,0,311551501280,0.708984375,0.33349609375,5.0
2536,2536,0,23744685440,0.708984375,0.33349609375,5.0
2537,2537,0,23741648397,0.708984375,0.33349609375,5.0
2538,2538,0,23741791984,0.708984375,0.33349609375,5.0
2539,2539,0,23744670417,0.708984375,0.33349609375,5.0
2540,2540,0,23749134954,0.708984375,0.33349609375,5.0
2541,2541,0,360097418263,0.708984375,0.33349609375,5.0
2542,2542,0,23749096596,0.708984375,0.33349609375,5.0
2543,2543,0,373223557878,0.708984375,0.33349609375,5.0
2544,2544,0,23749080415,0.708984375,0.33349609375,5.0
2545,2545,0,301857191318,0.708984375,0.33349609375,5.0
2546,2546,0,23749154782,0.708984375,0.33349609375,5.0
2547,2547,0,311928617380,0.708984375,0.33349609375,5.0
2548,2548,0,23749114718,0.708984375,0.33349609375,5.0
2549,2549,0,23749171507,0.708984375,0.33349609375,5.0
2550,2550,0,23749113149,0.708984375,0.33349609375,5.0
2551,2551,0,23749065316,0.708984375,0.33349609375,5.0
2552,2552,0,23748852556,0.708984375,0.33349609375,5.0
